alpha1,alpha3,time,model_stock,model_effort,real_stock,real_effort
-0.003,0.03,15,0.022563048013179182,0.02770728359886501,0.011421334661787616,0.018201524821749165
-0.003,0.03,16,0.02455013604867272,0.030898978889377215,0.015365272857791898,0.027172973005234913
-0.003,0.03,17,0.02700606445790356,0.034847326591774155,0.019757643642576157,0.0363866628900798
-0.003,0.03,18,0.02999454614013363,0.039531670447251886,0.02607724319907534,0.046058111709083326
-0.003,0.03,19,0.03327800773503335,0.04375961532351551,0.032067985928988324,0.054448325080729255
-0.003,0.03,20,0.03691835053021739,0.04854159631834697,0.03175296343224757,0.04047125673083545
-0.003,0.03,21,0.040946532399215314,0.05381068501582155,0.036493846558845626,0.04982503812886209
-0.003,0.03,22,0.04542022424729077,0.05970933068697365,0.0397829161469858,0.05783672526985862
-0.003,0.03,23,0.050292093765605735,0.06585754665126238,0.0451193176028545,0.06457259233733582
-0.003,0.03,24,0.05576215792341044,0.07323926568954808,0.05000662439262597,0.07386739767118075
-0.003,0.03,25,0.06170692684314149,0.08070617904104609,0.055842910580694044,0.07009395755647525
-0.003,0.03,26,0.06780348604284755,0.08730284228876335,0.05955152251330182,0.07558314835568365
-0.003,0.03,27,0.07400448984708724,0.09385439952625044,0.06614221137394524,0.09538653648673306
-0.003,0.03,28,0.08077094356724751,0.10243312225602691,0.07429561491603079,0.10345099524745932
-0.003,0.03,29,0.08822779529469013,0.1121002049359546,0.07982548432653046,0.11143998274544732
-0.003,0.03,30,0.09697647049773006,0.12496790349868975,0.08464408120857476,0.11380758474033985
-0.003,0.04,1,6.292678754661208e-6,0.013188641306342145,-0.0016119475556586923,1.9444019386073857e-5
-0.003,0.04,2,0.0034213993605083878,0.014224977985753288,-0.002159836382695989,-0.003628047446808362
-0.003,0.04,3,0.006227635161166444,0.015112702792637002,-0.003802357045879357,-0.009781149117063138
-0.003,0.04,4,0.008535205245828318,0.015848419669327662,-0.0029279791053400616,0.0007957307527190494
-0.003,0.04,5,0.010420434323740568,0.01640212028664521,-0.0002776824049067208,0.008904643438812497
-0.003,0.04,6,0.011983188656001818,0.016948612158196725,-0.0009811304996678331,-0.0018127599892611567
-0.003,0.04,7,0.013306539823554276,0.017518034373157642,-0.0008042557437489253,-9.122812402837229e-5
-0.003,0.04,8,0.014461258783507456,0.018142413893865544,0.0001255306201194985,0.003686639722311078
-0.003,0.04,9,0.015509601964992783,0.018857232064408057,-0.0017639264112091874,-0.00762689110394796
-0.003,0.04,10,0.016508690372597397,0.019703524095512882,-0.00034929899827838146,0.006066943704524169
-0.003,0.04,11,0.01751362863603948,0.020730182267315215,0.000779977788634285,0.005894351184784294
-0.003,0.04,12,0.018580560866858633,0.021996819929554913,0.003974346345024528,0.014782916764164999
-0.003,0.04,13,0.01976981607999973,0.02357720977769172,0.007972203469334235,0.021433118692904915
-0.003,0.04,14,0.021149314943366047,0.02556352862548353,0.01024571488857211,0.01942619768696443
-0.003,0.04,15,0.022798475283301353,0.028071854638607157,0.011421334661787616,0.018201524821749165
-0.003,0.04,16,0.02481277888456409,0.031248842857824255,0.015365272857791898,0.027172973005234913
-0.003,0.04,17,0.027277542109779895,0.03514789155897961,0.019757643642576157,0.0363866628900798
-0.003,0.04,18,0.030252693966154223,0.03974872912850841,0.02607724319907534,0.046058111709083326
-0.003,0.04,19,0.0335205695429923,0.04395395365596607,0.032067985928988324,0.054448325080729255
-0.003,0.04,20,0.03713854122029794,0.048692073271649886,0.03175296343224757,0.04047125673083545
-0.003,0.04,21,0.04113544826170988,0.05390166765127621,0.036493846558845626,0.04982503812886209
-0.003,0.04,22,0.04556436191955941,0.05971271657906966,0.0397829161469858,0.05783672526985862
-0.003,0.04,23,0.050381578278622344,0.0657749281260113,0.0451193176028545,0.06457259233733582
-0.003,0.04,24,0.05576984999277939,0.07298876009805923,0.05000662439262597,0.07386739767118075
-0.003,0.04,25,0.06161406597495072,0.08029551024074938,0.055842910580694044,0.07009395755647525
-0.003,0.04,26,0.06761540543331493,0.0868136616700061,0.05955152251330182,0.07558314835568365
-0.003,0.04,27,0.07372796808932025,0.09329808786878079,0.06614221137394524,0.09538653648673306
-0.003,0.04,28,0.0803720808278416,0.10164687056004426,0.07429561491603079,0.10345099524745932
-0.003,0.04,29,0.0876579296915471,0.11098846670580795,0.07982548432653046,0.11143998274544732
-0.003,0.04,30,0.09612896019868161,0.12324012446827877,0.08464408120857476,0.11380758474033985
-0.003,0.05,1,-0.00011386349513743889,0.012687637687122907,-0.0016119475556586923,1.9444019386073857e-5
-0.003,0.05,2,0.003230843339253056,0.013810952491577192,-0.002159836382695989,-0.003628047446808362
-0.003,0.05,3,0.006002837128022657,0.014778797990655256,-0.003802357045879357,-0.009781149117063138
-0.003,0.05,4,0.008302811889495559,0.015591250242521662,-0.0029279791053400616,0.0007957307527190494
-0.003,0.05,5,0.010201254205127304,0.016224088557538357,-0.0002776824049067208,0.008904643438812497
-0.003,0.05,6,0.011791450709014238,0.01684316899887387,-0.0009811304996678331,-0.0018127599892611567
-0.003,0.05,7,0.013151838471207622,0.017480136269668274,-0.0008042557437489253,-9.122812402837229e-5
-0.003,0.05,8,0.014349935849349672,0.018168127035377783,0.0001255306201194985,0.003686639722311078
-0.003,0.05,9,0.015445721628059081,0.018943423167008942,-0.0017639264112091874,-0.00762689110394796
-0.003,0.05,10,0.016494643962682493,0.019847296043633222,-0.00034929899827838146,0.006066943704524169
-0.003,0.05,11,0.01755043884039669,0.020928228157604107,0.000779977788634285,0.005894351184784294
-0.003,0.05,12,0.018667893447465875,0.022244509090914973,0.003974346345024528,0.014782916764164999
-0.003,0.05,13,0.019905686733570762,0.02386732866973723,0.007972203469334235,0.021433118692904915
-0.003,0.05,14,0.02132949480913933,0.02588473046664248,0.01024571488857211,0.01942619768696443
-0.003,0.05,15,0.023015475551233816,0.028406308237551876,0.011421334661787616,0.018201524821749165
-0.003,0.05,16,0.0250543470329447,0.03156917792995495,0.015365272857791898,0.027172973005234913
-0.003,0.05,17,0.0275269154831252,0.03542301796790841,0.019757643642576157,0.0363866628900798
-0.003,0.05,18,0.030489810674884613,0.03994808282384513,0.02607724319907534,0.046058111709083326
-0.003,0.05,19,0.03374238054447486,0.04412835562140463,0.032067985928988324,0.054448325080729255
-0.003,0.05,20,0.037338124808496145,0.048822323201153726,0.03175296343224757,0.04047125673083545
-0.003,0.05,21,0.04130401885719901,0.05397305736387088,0.036493846558845626,0.04982503812886209
-0.003,0.05,22,0.04568917385177903,0.05969992843478568,0.0397829161469858,0.05783672526985862
-0.003,0.05,23,0.050452941911163555,0.06567792746411878,0.0451193176028545,0.06457259233733582
-0.003,0.05,24,0.05576333675030138,0.07273637949497248,0.05000662439262597,0.07386739767118075
-0.003,0.05,25,0.06151248266923119,0.07989342425652758,0.055842910580694044,0.07009395755647525
-0.003,0.05,26,0.06742230619657699,0.08633114033382332,0.05955152251330182,0.07558314835568365
-0.003,0.05,27,0.07344821258292905,0.09274414430022715,0.06614221137394524,0.09538653648673306
-0.003,0.05,28,0.07997580053831682,0.10088158098380913,0.07429561491603079,0.10345099524745932
-0.003,0.05,29,0.08710284575715099,0.10993013301015774,0.07982548432653046,0.11143998274544732
-0.003,0.05,30,0.09532395678905345,0.1216427160081137,0.08464408120857476,0.11380758474033985
-0.002,-0.05,1,0.0013261828916461063,0.01869206168519207,-0.0016119475556586923,1.9444019386073857e-5
-0.002,-0.05,2,0.00509776977178973,0.017034185217593083,-0.002159836382695989,-0.003628047446808362
-0.002,-0.05,3,0.007718611168393256,0.016020118634129634,-0.003802357045879357,-0.009781149117063138
-0.002,-0.05,4,0.009536944597821484,0.015303029816206801,-0.0029279791053400616,0.0007957307527190494
-0.002,-0.05,5,0.0107263076843898,0.014504375366708762,-0.0002776824049067208,0.008904643438812497
-0.002,-0.05,6,0.01151092489567028,0.014009715902760048,-0.0009811304996678331,-0.0018127599892611567
-0.002,-0.05,7,0.012038790365801215,0.013726146223767695,-0.0008042557437489253,-9.122812402837229e-5
-0.002,-0.05,8,0.012409639162083354,0.013600901061597807,0.0001255306201194985,0.003686639722311078
-0.002,-0.05,9,0.012693836087505425,0.013611559275047157,-0.0017639264112091874,-0.00762689110394796
-0.002,-0.05,10,0.012945722008268434,0.013761886152751512,-0.00034929899827838146,0.006066943704524169
-0.002,-0.05,11,0.013214044545762572,0.01408306541515335,0.000779977788634285,0.005894351184784294
-0.002,-0.05,12,0.013551372672093411,0.014639925645426934,0.003974346345024528,0.014782916764164999
-0.002,-0.05,13,0.014024435226431693,0.015544236125418177,0.007972203469334235,0.021433118692904915
-0.002,-0.05,14,0.014727293538137684,0.01697689394020441,0.01024571488857211,0.01942619768696443
-0.002,-0.05,15,0.015800079417706548,0.01922434202686714,0.011421334661787616,0.018201524821749165
-0.002,-0.05,16,0.01745690431645983,0.02273560424237063,0.015365272857791898,0.027172973005234913
-0.002,-0.05,17,0.019908554821281437,0.027711572488908532,0.019757643642576157,0.0363866628900798
-0.002,-0.05,18,0.02332681711361376,0.03420104909373865,0.02607724319907534,0.046058111709083326
-0.002,-0.05,19,0.02690452384909959,0.0382944270001542,0.032067985928988324,0.054448325080729255
-0.002,-0.05,20,0.030843509038261954,0.043389318701589935,0.03175296343224757,0.04047125673083545
-0.002,-0.05,21,0.03522739920488889,0.049195281147678696,0.036493846558845626,0.04982503812886209
-0.002,-0.05,22,0.04023258153765304,0.05618297795225055,0.0397829161469858,0.05783672526985862
-0.002,-0.05,23,0.04568523176329855,0.06306906518529622,0.0451193176028545,0.06457259233733582
-0.002,-0.05,24,0.05228392377763705,0.07331682025200728,0.05000662439262597,0.07386739767118075
-0.002,-0.05,25,0.0596761829927884,0.08324439754400513,0.055842910580694044,0.07009395755647525
-0.002,-0.05,26,0.06685739930724754,0.08977906796914653,0.05955152251330182,0.07558314835568365
-0.002,-0.05,27,0.07372160326978497,0.0956602384334009,0.06614221137394524,0.09538653648673306
-0.002,-0.05,28,0.0818758426125597,0.1079243787191224,0.07429561491603079,0.10345099524745932
-0.002,-0.05,29,0.09187824409242,0.12380975320037209,0.07982548432653046,0.11143998274544732
-0.002,-0.05,30,0.106263703184243,0.15211875615397397,0.08464408120857476,0.11380758474033985
-0.002,-0.04,1,0.0008307095743011079,0.016626133539670174,-0.0016119475556586923,1.9444019386073857e-5
-0.002,-0.04,2,0.00441939312444529,0.015774874123443878,-0.002159836382695989,-0.003628047446808362
-0.002,-0.04,3,0.007017480376019483,0.015245170474684025,-0.003802357045879357,-0.009781149117063138
-0.002,-0.04,4,0.008892310619050981,0.014835736068649087,-0.0029279791053400616,0.0007957307527190494
-0.002,-0.04,5,0.01018669313027026,0.01429609860682996,-0.0002776824049067208,0.008904643438812497
-0.002,-0.04,6,0.011090094296404866,0.013964190863672921,-0.0009811304996678331,-0.0018127599892611567
-0.002,-0.04,7,0.011734853428796495,0.013791897592313548,-0.0008042557437489253,-9.122812402837229e-5
-0.002,-0.04,8,0.012215667116991537,0.013755019166022803,0.0001255306201194985,0.003686639722311078
-0.002,-0.04,9,0.012603510710292403,0.013849637020895556,-0.0017639264112091874,-0.00762689110394796
-0.002,-0.04,10,0.012956124866226916,0.014091760633268967,-0.00034929899827838146,0.006066943704524169
-0.002,-0.04,11,0.013326645576765682,0.014520107142915248,0.000779977788634285,0.005894351184784294
-0.002,-0.04,12,0.013771606616070362,0.015202141804497105,0.003974346345024528,0.014782916764164999
-0.002,-0.04,13,0.014359590728142737,0.016244810209649897,0.007972203469334235,0.021433118692904915
-0.002,-0.04,14,0.015181781256110766,0.017811140135602956,0.01024571488857211,0.01942619768696443
-0.002,-0.04,15,0.016366132933023907,0.02014591597133392,0.011421334661787616,0.018201524821749165
-0.002,-0.04,16,0.018097298398490898,0.023613891945771386,0.015365272857791898,0.027172973005234913
-0.002,-0.04,17,0.02055236745272706,0.0283687444624001,0.019757643642576157,0.0363866628900798
-0.002,-0.04,18,0.023868438650394556,0.03442134816328334,0.02607724319907534,0.046058111709083326
-0.002,-0.04,19,0.027409855507309455,0.03868707153978594,0.032067985928988324,0.054448325080729255
-0.002,-0.04,20,0.031332753143864314,0.04382986290342801,0.03175296343224757,0.04047125673083545
-0.002,-0.04,21,0.03570582807230994,0.04964173996112044,0.036493846558845626,0.04982503812886209
-0.002,-0.04,22,0.04067162830470355,0.05649954821370283,0.0397829161469858,0.05783672526985862
-0.002,-0.04,23,0.04609922054476328,0.06340593989931555,0.0451193176028545,0.06457259233733582
-0.002,-0.04,24,0.05253535588893383,0.07305532666194949,0.05000662439262597,0.07386739767118075
-0.002,-0.04,25,0.059695255625486644,0.08252890030867932,0.055842910580694044,0.07009395755647525
-0.002,-0.04,26,0.06678004165265378,0.08939738945510606,0.05955152251330182,0.07558314835568365
-0.002,-0.04,27,0.07370746964692132,0.09584764494196352,0.06614221137394524,0.09538653648673306
-0.002,-0.04,28,0.08174598828361158,0.10742917211922617,0.07429561491603079,0.10345099524745932
-0.002,-0.04,29,0.09132777196493928,0.121927287032359,0.07982548432653046,0.11143998274544732
-0.002,-0.04,30,0.10435423699031567,0.14590184162908615,0.08464408120857476,0.11380758474033985
-0.002,-0.03,1,0.00045984851414041655,0.015079789548489412,-0.0016119475556586923,1.9444019386073857e-5
-0.002,-0.03,2,0.0038912942619637146,0.014747472422768181,-0.002159836382695989,-0.003628047446808362
-0.002,-0.03,3,0.006452037157400609,0.014559980067083058,-0.003802357045879357,-0.009781149117063138
-0.002,-0.03,4,0.008356309980978452,0.014391569048137268,-0.0029279791053400616,0.0007957307527190494
-0.002,-0.03,5,0.009724266987596597,0.014065491012291705,-0.0002776824049067208,0.008904643438812497
-0.002,-0.03,6,0.010719522798449184,0.013883618586337739,-0.0009811304996678331,-0.0018127599892611567
-0.002,-0.03,7,0.011461263813716382,0.01382485179999486,-0.0008042557437489253,-9.122812402837229e-5
-0.002,-0.03,8,0.012038603917874455,0.013883362163869333,0.0001255306201194985,0.003686639722311078
-0.002,-0.03,9,0.012521304435179494,0.01406784778788031,-0.0017639264112091874,-0.00762689110394796
-0.002,-0.03,10,0.012968247683126995,0.014402923826575481,-0.00034929899827838146,0.006066943704524169
-0.002,-0.03,11,0.013434606116451909,0.014932184701709735,0.000779977788634285,0.005894351184784294
-0.002,-0.03,12,0.013978688438634798,0.01572404900756891,0.003974346345024528,0.014782916764164999
-0.002,-0.03,13,0.01466921086831698,0.016880399690632816,0.007972203469334235,0.021433118692904915
-0.002,-0.03,14,0.015594014568625218,0.018549907753596728,0.01024571488857211,0.01942619768696443
-0.002,-0.03,15,0.016871234387438875,0.020946997588493263,0.011421334661787616,0.018201524821749165
-0.002,-0.03,16,0.018664387134655177,0.024379393059450756,0.015365272857791898,0.027172973005234913
-0.002,-0.03,17,0.02112750229451099,0.02897154922686598,0.019757643642576157,0.0363866628900798
-0.002,-0.03,18,0.024376030154330038,0.03471710057867065,0.02607724319907534,0.046058111709083326
-0.002,-0.03,19,0.027887568346887097,0.03907219185141425,0.032067985928988324,0.054448325080729255
-0.002,-0.03,20,0.03178984198706048,0.04422367496246758,0.03175296343224757,0.04047125673083545
-0.002,-0.03,21,0.036141318184958963,0.050010880198465134,0.036493846558845626,0.04982503812886209
-0.002,-0.03,22,0.04106135534556301,0.05674635479949435,0.0397829161469858,0.05783672526985862
-0.002,-0.03,23,0.046445073459514985,0.0636148165959202,0.0451193176028545,0.06457259233733582
-0.002,-0.03,24,0.052739697182521056,0.07281318887721062,0.05000662439262597,0.07386739767118075
-0.002,-0.03,25,0.059705503625246854,0.08192569492442286,0.055842910580694044,0.07009395755647525
-0.002,-0.03,26,0.06667896268848411,0.08894473538639316,0.05955152251330182,0.07558314835568365
-0.002,-0.03,27,0.073590018492383,0.09567938150485614,0.06614221137394524,0.09538653648673306
-0.002,-0.03,28,0.08147919149681765,0.10669016867400377,0.07429561491603079,0.10345099524745932
-0.002,-0.03,29,0.09069116276295464,0.12011936893042051,0.07982548432653046,0.11143998274544732
-0.002,-0.03,30,0.10273006578228489,0.14114737035188976,0.08464408120857476,0.11380758474033985
-0.002,-0.02,1,0.0001692372496517403,0.013868055613504375,-0.0016119475556586923,1.9444019386073857e-5
-0.002,-0.02,2,0.0034658842584644623,0.013894069216139804,-0.002159836382695989,-0.003628047446808362
-0.002,-0.02,3,0.005985202611893278,0.013960695815682983,-0.003802357045879357,-0.009781149117063138
-0.002,-0.02,4,0.007904346411657368,0.013985453956283402,-0.0029279791053400616,0.0007957307527190494
-0.002,-0.02,5,0.009326369443119192,0.013837724381901928,-0.0002776824049067208,0.008904643438812497
-0.002,-0.02,6,0.010395063319480527,0.013790867749751743,-0.0009811304996678331,-0.0018127599892611567
-0.002,-0.02,7,0.01121866288717924,0.013840885855924958,-0.0008042557437489253,-9.122812402837229e-5
-0.002,-0.02,8,0.011880908074120202,0.013994219361062642,0.0001255306201194985,0.003686639722311078
-0.002,-0.02,9,0.01244957238024735,0.014268294482303868,-0.0017639264112091874,-0.00762689110394796
-0.002,-0.02,10,0.012983421405866195,0.014693534789481402,-0.00034929899827838146,0.006066943704524169
-0.002,-0.02,11,0.013538304724269128,0.015316728512954108,0.000779977788634285,0.005894351184784294
-0.002,-0.02,12,0.014173010953462316,0.016206152244022602,0.003974346345024528,0.014782916764164999
-0.002,-0.02,13,0.014955485682480792,0.017458957258462745,0.007972203469334235,0.021433118692904915
-0.002,-0.02,14,0.01597014470641245,0.019211973806939103,0.01024571488857211,0.01942619768696443
-0.002,-0.02,15,0.017326958115042854,0.021656430839462337,0.011421334661787616,0.018201524821749165
-0.002,-0.02,16,0.019173408220822308,0.02505905109738704,0.015365272857791898,0.027172973005234913
-0.002,-0.02,17,0.021646595692388762,0.02952448008334198,0.019757643642576157,0.0363866628900798
-0.002,-0.02,18,0.024847096445368394,0.03503794045845142,0.02607724319907534,0.046058111709083326
-0.002,-0.02,19,0.028332791743155845,0.039437429004892284,0.032067985928988324,0.054448325080729255
-0.002,-0.02,20,0.03221206062651989,0.04457490086501363,0.03175296343224757,0.04047125673083545
-0.002,-0.02,21,0.03653586552170498,0.050319657571283205,0.036493846558845626,0.04982503812886209
-0.002,-0.02,22,0.04140665424593091,0.05693750105536069,0.0397829161469858,0.05783672526985862
-0.002,-0.02,23,0.04673686962753442,0.06373892861320837,0.0451193176028545,0.06457259233733582
-0.002,-0.02,24,0.052903441776186506,0.07257290794797451,0.05000662439262597,0.07386739767118075
-0.002,-0.02,25,0.059698780226548405,0.08138024054229283,0.055842910580694044,0.07009395755647525
-0.002,-0.02,26,0.06655503716759147,0.08845053077623413,0.05955152251330182,0.07558314835568365
-0.002,-0.02,27,0.07340925648691876,0.09531945934119854,0.06614221137394524,0.09538653648673306
-0.002,-0.02,28,0.08113863611263285,0.1058440887471534,0.07429561491603079,0.10345099524745932
-0.002,-0.02,29,0.09002460131932614,0.11842012498467568,0.07982548432653046,0.11143998274544732
-0.002,-0.02,30,0.10130093804362995,0.13730101782405613,0.08464408120857476,0.11380758474033985
-0.002,-0.01,1,-6.592021694487491e-5,0.012887542151645977,-0.0016119475556586923,1.9444019386073857e-5
-0.002,-0.01,2,0.003114615243043748,0.013174169969918423,-0.002159836382695989,-0.003628047446808362
-0.002,-0.01,3,0.0055927739174911825,0.013436831588429524,-0.003802357045879357,-0.009781149117063138
-0.002,-0.01,4,0.007518606470394873,0.013619793308598211,-0.0029279791053400616,0.0007957307527190494
-0.002,-0.01,5,0.008981966761329204,0.013623240490532294,-0.0002776824049067208,0.008904643438812497
-0.002,-0.01,6,0.010111012192718986,0.013697136665209055,-0.0009811304996678331,-0.0018127599892611567
-0.002,-0.01,7,0.011004829579731309,0.013848840608800005,-0.0008042557437489253,-9.122812402837229e-5
-0.002,-0.01,8,0.011742211029045917,0.014093127089276776,0.0001255306201194985,0.003686639722311078
-0.002,-0.01,9,0.012388627619510276,0.014453488557983054,-0.0017639264112091874,-0.00762689110394796
-0.002,-0.01,10,0.013002063778879153,0.014964382165515232,-0.00034929899827838146,0.006066943704524169
-0.002,-0.01,11,0.013638216806188664,0.015674435450727515,0.000779977788634285,0.005894351184784294
-0.002,-0.01,12,0.014355583759088901,0.016651192410494935,0.003974346345024528,0.014782916764164999
-0.002,-0.01,13,0.015220842246319052,0.0179874417104259,0.007972203469334235,0.021433118692904915
-0.002,-0.01,14,0.016315065302673997,0.01981009207144923,0.01024571488857211,0.01942619768696443
-0.002,-0.01,15,0.017741301551914352,0.022292099300170058,0.011421334661787616,0.018201524821749165
-0.002,-0.01,16,0.01963432103232665,0.025669100137528437,0.015365272857791898,0.027172973005234913
-0.002,-0.01,17,0.02211814301080918,0.030031452314720004,0.019757643642576157,0.0363866628900798
-0.002,-0.01,18,0.025282413680256965,0.03536023091996158,0.02607724319907534,0.046058111709083326
-0.002,-0.01,19,0.02874484511180279,0.039777513683270364,0.032067985928988324,0.054448325080729255
-0.002,-0.01,20,0.03259975919554906,0.04488717897057089,0.03175296343224757,0.04047125673083545
-0.002,-0.01,21,0.036892366409496294,0.05057905956417035,0.036493846558845626,0.04982503812886209
-0.002,-0.01,22,0.04171221284884718,0.05708337721094135,0.0397829161469858,0.05783672526985862
-0.002,-0.01,23,0.04698401645575232,0.06380266697272584,0.0451193176028545,0.06457259233733582
-0.002,-0.01,24,0.05303244130266894,0.07232909738510623,0.05000662439262597,0.07386739767118075
-0.002,-0.01,25,0.059673954180055944,0.0808692876649724,0.055842910580694044,0.07009395755647525
-0.002,-0.01,26,0.06641198315401667,0.0879338515719778,0.05955152251330182,0.07558314835568365
-0.002,-0.01,27,0.07318814070412362,0.09485181160981014,0.06614221137394524,0.09538653648673306
-0.002,-0.01,28,0.080757231438458,0.10495543228579518,0.07429561491603079,0.10345099524745932
-0.002,-0.01,29,0.08935337762336468,0.11683076202276937,0.07982548432653046,0.11143998274544732
-0.002,-0.01,30,0.1000156283838686,0.13406906543718217,0.08464408120857476,0.11380758474033985
-0.002,0.0,1,-0.00026072336915038434,0.012075290250191242,-0.0016119475556586923,1.9444019386073857e-5
-0.002,0.0,2,0.002819114635302673,0.01255899363250448,-0.002159836382695989,-0.003628047446808362
-0.002,0.0,3,0.005258171252284087,0.012977452033744254,-0.003802357045879357,-0.009781149117063138
-0.002,0.0,4,0.007185988114606807,0.013292479937887437,-0.0029279791053400616,0.0007957307527190494
-0.002,0.0,5,0.008682006479910381,0.013425807035442676,-0.0002776824049067208,0.008904643438812497
-0.002,0.0,6,0.009861781239762071,0.013607815314400033,-0.0009811304996678331,-0.0018127599892611567
-0.002,0.0,7,0.01081667908412691,0.01385357419135138,-0.0008042557437489253,-9.122812402837229e-5
-0.002,0.0,8,0.011621014759901686,0.014183632188276245,0.0001255306201194985,0.003686639722311078
-0.002,0.0,9,0.012337874504193835,0.014625714106988704,-0.0017639264112091874,-0.00762689110394796
-0.002,0.0,10,0.013024074663831132,0.015216958039907358,-0.00034929899827838146,0.006066943704524169
-0.002,0.0,11,0.01373468810567283,0.01600708701837781,0.000779977788634285,0.005894351184784294
-0.002,0.0,12,0.01452745961860717,0.017062486401658014,0.003974346345024528,0.014782916764164999
-0.002,0.0,13,0.015467515989763744,0.018471861623416318,0.007972203469334235,0.021433118692904915
-0.002,0.0,14,0.016632732290539066,0.020353699118166074,0.01024571488857211,0.01942619768696443
-0.002,0.0,15,0.018120181967368785,0.022866168506502225,0.011421334661787616,0.018201524821749165
-0.002,0.0,16,0.02005421966904474,0.026220400904488912,0.015365272857791898,0.027172973005234913
-0.002,0.0,17,0.022548406136984795,0.030496129076649427,0.019757643642576157,0.0363866628900798
-0.002,0.0,18,0.025683951913051704,0.035672374081507814,0.02607724319907534,0.046058111709083326
-0.002,0.0,19,0.029124807103644335,0.04009072063527963,0.032067985928988324,0.054448325080729255
-0.002,0.0,20,0.03295460044276327,0.04516404062142232,0.03175296343224757,0.04047125673083545
-0.002,0.0,21,0.03721397411709244,0.0507969808340072,0.036493846558845626,0.04982503812886209
-0.002,0.0,22,0.04198228641249487,0.05719175052635523,0.0397829161469858,0.05783672526985862
-0.002,0.0,23,0.047193382481224115,0.06382120303851618,0.0451193176028545,0.06457259233733582
-0.002,0.0,24,0.053131568973441345,0.07208033028081673,0.05000662439262597,0.07386739767118075
-0.002,0.0,25,0.0596320648830741,0.08038173876239058,0.055842910580694044,0.07009395755647525
-0.002,0.0,26,0.0662534415570919,0.08740658432728424,0.05955152251330182,0.07558314835568365
-0.002,0.0,27,0.07294052925454936,0.09432268522677506,0.06614221137394524,0.09538653648673306
-0.002,0.0,28,0.08035326369116672,0.10405655164003692,0.07429561491603079,0.10345099524745932
