alpha1,delta,time,model_stock,model_effort,real_stock,real_effort
-0.004,0.3,28,0.07259966104295869,0.07549789263435294,0.07391397633491903,0.10347070667938538
-0.004,0.3,29,0.08304453187481217,0.08760529039108958,0.07969061037536078,0.1114691548235635
-0.004,0.3,30,0.11647633275934317,0.13092156920227255,0.0842688156309542,0.11396370432948526
-0.004,0.3,31,0.12633158801771138,0.1306824059696812,0.09052791991120489,0.1290830827750107
-0.004,0.3,32,0.12923688209634568,0.1306120496490002,0.09357847025766398,0.1412570465447185
-0.004,0.3,33,0.13009336442866914,0.13059132700710538,0.09105802694322503,0.1193512261818309
-0.004,0.3,34,0.13034586292142106,0.13058522808043455,0.09100926447614141,0.11299083983141193
-0.004,0.3,35,0.1304202979703494,0.13058342475574142,0.10494291362828134,0.13890670062927293
-0.004,0.3,36,0.13044224102287005,0.1305828932104894,0.10803336071120224,0.13468309326821862
-0.004,0.3,37,0.1304487180584591,0.13058274843826417,0.11597808932502368,0.14072512723881314
-0.004,0.3,38,0.13045061788768633,0.13058268851020405,0.1145997052690025,0.11496396449484836
-0.004,0.3,39,0.13045117931107775,0.13058267689323744,0.11344417956530933,0.12139671427935732
-0.004,0.3,40,0.13045134598214556,0.13058267455213277,0.11112307306601009,0.11278313806108277
-0.004,0.3,41,0.13045139067132974,0.13058266700818028,0.09686397588206354,0.11273582681209773
-0.004,0.3,42,0.13045141043524716,0.13058267610875923,0.08312083314699018,0.10066584975621005
-0.004,0.3,43,0.13045140969233057,0.13058266657680612,0.09470417600535215,0.12505421326364685
-0.004,0.3,44,0.1304514089430945,0.13058266582424133,0.09174437213084383,0.12975129622529083
-0.004,0.3,45,0.13045140886819975,0.13058266603776322,0.09998049490309756,0.13098197798692954
-0.004,0.3,46,0.13045140911310407,0.13058266642021524,0.09497142203565492,0.12273188737133137
-0.004,0.3,47,0.13045139392326222,0.13058264460031338,0.11168324740966752,0.10946933506001344
-0.004,0.3,48,0.1304513276084562,0.1305825563084979,0.1146439887805515,0.12349621869958492
-0.004,0.3,49,0.13045106816499782,0.13058221383570537,0.10884077497408749,0.11161976058475545
-0.004,0.3,50,0.13045005475688914,0.13058087628610776,0.11443847840048682,0.12295338565712906
-0.004,0.3,51,0.13044616003683335,0.13057574282876136,0.10902144383462885,0.10329371935042267
-0.004,0.3,52,0.13045011785737373,0.13058306991682106,0.12883587998365778,0.1371320883313586
-0.004,0.4,1,0.006290983038770314,0.014763121243477659,-0.0010135349218573883,-9.268560156718652e-5
-0.004,0.4,2,0.011703907331148662,0.015321158869687056,-0.0017941596051488683,-0.003722888986393038
-0.004,0.4,3,0.014179187928340149,0.015840590425845135,-0.003514708073439474,-0.009712280266911351
-0.004,0.4,4,0.015414935753189796,0.01625123752649953,-0.0029316824647778158,0.0009656708145117902
-0.004,0.4,5,0.01590889786871149,0.016251172969896255,-0.0004241936503177976,0.008858172135269037
-0.004,0.4,6,0.016106415263863177,0.01625125858135219,-0.0008805975094047114,-0.0016985432484186603
-0.004,0.4,7,0.016185548056618877,0.01625154751793672,-0.0007044026615629702,0.0002646009479329489
-0.004,0.4,8,0.016217652897175715,0.016252332506492037,-3.8528964281105507e-7,0.003785284879187656
-0.004,0.4,9,0.016231680564750512,0.016254322754254594,-0.001740846892040797,-0.007625927758318684
-0.004,0.4,10,0.016240308720526536,0.01625935986335167,5.830181967299091e-5,0.0062492828059905895
-0.004,0.4,11,0.016251417202334972,0.016272133003264758,0.0016259929065206933,0.005886080682446792
-0.004,0.4,12,0.01627526757336749,0.016304501814572745,0.004640824551245448,0.014808833039055419
-0.004,0.4,13,0.01633400896551131,0.016386562621964473,0.008972111104271012,0.02116795826780387
-0.004,0.4,14,0.01648215976368918,0.01659446782280522,0.011285420261248135,0.019471811377116004
-0.004,0.4,15,0.01685727935423271,0.017121275012306893,0.012657657646112168,0.01840149627865301
-0.004,0.4,16,0.017807752101409773,0.01845626687049715,0.01670039605041537,0.026884571751505378
-0.004,0.4,17,0.019769761324883655,0.021094595599593296,0.021012549886919404,0.036387715255927974
-0.004,0.4,18,0.02337457247131058,0.025798212983890872,0.027519637929778244,0.04599948419346073
-0.004,0.4,19,0.02635337665851123,0.028362659215094583,0.033659685959590624,0.05436415512454066
-0.004,0.4,20,0.02949531691495346,0.031616501032097524,0.033791536806021184,0.04015622432651138
-0.004,0.4,21,0.03297748907539608,0.035328980439169794,0.03850349546934849,0.04945758684026005
-0.004,0.4,22,0.03724782977693859,0.04012904376733403,0.04239108181175641,0.05769531935054441
-0.004,0.4,23,0.04156179666114022,0.04447641867063299,0.04728339186234577,0.06459730045776037
-0.004,0.4,24,0.048174589741170566,0.05262839540780626,0.05254102876913921,0.07395444440404267
-0.004,0.4,25,0.05628076589977812,0.061738301518855926,0.0584184065219857,0.07019033842802969
-0.004,0.4,26,0.0629931015230593,0.06752816309055083,0.06241626403380502,0.07555623429454736
-0.004,0.4,27,0.06769871873155613,0.07090071114134104,0.06876510062994466,0.09553719961518657
-0.004,0.4,28,0.07501816296645329,0.07997009444748522,0.07698745290249948,0.10347070667938538
-0.004,0.4,29,0.08625229818166642,0.09382539585579186,0.08278979848124292,0.1114691548235635
-0.004,0.4,30,0.11303872401965737,0.131007281094646,0.08771601333001214,0.11396370432948526
-0.004,0.4,31,0.1236001287993467,0.1307628523425659,0.09382638470712783,0.1290830827750107
-0.004,0.4,32,0.12776442884603967,0.13066671062827526,0.09706790518953065,0.1412570465447185
-0.004,0.4,33,0.12940640752527466,0.1306288380554657,0.09472772198422376,0.1193512261818309
-0.004,0.4,34,0.1300538379716254,0.13061390566913256,0.09449443627368537,0.11299083983141193
-0.004,0.4,35,0.1303091243089581,0.13060802659258955,0.10799246855980758,0.13890670062927293
-0.004,0.4,36,0.1304097788509701,0.13060569736900196,0.11110160433547342,0.13468309326821862
-0.004,0.4,37,0.13044946514027225,0.1306047792015958,0.11955475873990645,0.14072512723881314
-0.004,0.4,38,0.1304651178445349,0.13060442570578618,0.11825663328632359,0.11496396449484836
-0.004,0.4,39,0.13047129311931982,0.13060428908101473,0.11672669472626558,0.12139671427935732
-0.004,0.4,40,0.1304737152176517,0.1306042115673883,0.1155225474177174,0.11278313806108277
-0.004,0.4,41,0.130474677994787,0.13060420245930496,0.10236795038995351,0.11273582681209773
-0.004,0.4,42,0.13047506135851675,0.13060419994376052,0.08982165018805861,0.10066584975621005
-0.004,0.4,43,0.1304752039074523,0.13060418209683983,0.10007968818025245,0.12505421326364685
-0.004,0.4,44,0.13047526214602573,0.13060418418900818,0.09719214524205518,0.12975129622529083
-0.004,0.4,45,0.13047527904072317,0.1306041735387777,0.10529421043108513,0.13098197798692954
-0.004,0.4,46,0.13047527704997833,0.13060415895549535,0.09864710841972567,0.12273188737133137
-0.004,0.4,47,0.13047523801956218,0.1306040951910868,0.1156754388123222,0.10946933506001344
-0.004,0.4,48,0.13047510373210788,0.13060389725992047,0.11770639138694414,0.12349621869958492
-0.004,0.4,49,0.1304747112486108,0.13060333224016119,0.11037135588436112,0.11161976058475545
-0.004,0.4,50,0.13047357204595342,0.13060169404860192,0.11687476044072298,0.12295338565712906
-0.004,0.4,51,0.1304702695253557,0.13059694591547502,0.11121612762966772,0.10329371935042267
-0.004,0.4,52,0.13047359556930482,0.13060469436813743,0.13207531289914567,0.1371320883313586
-0.004,0.5,1,0.004506654788263333,0.01548915467857833,0.0010573282817052285,-9.268560156718652e-5
-0.004,0.5,2,0.010268314784643278,0.016044944261763214,-0.00010793532820605928,-0.003722888986393038
-0.004,0.5,3,0.013389276210415642,0.016529950618230985,-0.0023095401415708324,-0.009712280266911351
-0.004,0.5,4,0.015125620730031339,0.016884054099041843,-0.0016419035911452169,0.0009656708145117902
-0.004,0.5,5,0.015993551300073582,0.016884696533179186,0.0007072227544764366,0.008858172135269037
-0.004,0.5,6,0.016427930186024196,0.01688607065085318,-4.440120189764564e-5,-0.0016985432484186603
-0.004,0.5,7,0.016646418239842142,0.01688893868252072,0.0001342385407124941,0.0002646009479329489
-0.004,0.5,8,0.01675853914007,0.01689483027268249,0.0005703856029392175,0.003785284879187656
-0.004,0.5,9,0.016820549910617412,0.016906806824653772,-0.0014161574399275587,-0.007625927758318684
-0.004,0.5,10,0.01686369600362017,0.016931140936501183,0.0003751294141410551,0.0062492828059905895
-0.004,0.5,11,0.01690989855205467,0.016980456313824277,0.0016537489077840574,0.005886080682446792
-0.004,0.5,12,0.01698296648630506,0.017080478760285962,0.004605973479577595,0.014808833039055419
-0.004,0.5,13,0.017120787827553087,0.017283221610058453,0.008590782794692126,0.02116795826780387
-0.004,0.5,14,0.01739503854995041,0.017694236203531416,0.010786864959335295,0.019471811377116004
-0.004,0.5,15,0.01794846306334613,0.018527509442504832,0.011806330620067543,0.01840149627865301
-0.004,0.5,16,0.01906912856411763,0.02021678246770236,0.0158206225365509,0.026884571751505378
-0.004,0.5,17,0.02108515337801433,0.023130625357696853,0.020421231908708853,0.036387715255927974
-0.004,0.5,18,0.024365970728859036,0.02768023805865837,0.026587022169905616,0.04599948419346073
-0.004,0.5,19,0.027414413000554347,0.030500030620010086,0.03259458296653495,0.05436415512454066
-0.004,0.5,20,0.030690226280095056,0.03400722278180032,0.032489899955638966,0.04015622432651138
-0.004,0.5,21,0.03434014874367376,0.03803572595578446,0.03688514750378784,0.04945758684026005
-0.004,0.5,22,0.038686107718630396,0.043083053417521895,0.040347187886999814,0.05769531935054441
-0.004,0.5,23,0.04332733814966088,0.048025262209301145,0.045361047758216984,0.06459730045776037
-0.004,0.5,24,0.049707819991508105,0.05615285594544481,0.050826380522516354,0.07395444440404267
-0.004,0.5,25,0.05724703990385761,0.06486013024024519,0.05665066867979285,0.07019033842802969
-0.004,0.5,26,0.06401865179396281,0.07087253584045658,0.060457736973860324,0.07555623429454736
-0.004,0.5,27,0.06973165396208622,0.07553404797033948,0.06714229340841847,0.09553719961518657
-0.004,0.5,28,0.07758364305690314,0.08553484212023466,0.07483333443617289,0.10347070667938538
-0.004,0.5,29,0.0887139472716651,0.09995745866117141,0.08037516058417016,0.1114691548235635
-0.004,0.5,30,0.10974139333722324,0.13090871588726777,0.08508802352676809,0.11396370432948526
-0.004,0.5,31,0.12013477466519526,0.1306814044815736,0.09123193580627689,0.1290830827750107
-0.004,0.5,32,0.12527214007203616,0.130569415536587,0.09476553775037919,0.1412570465447185
-0.004,0.5,33,0.12781152401232476,0.13051412419584735,0.09228364909062907,0.1193512261818309
-0.004,0.5,34,0.12906674178941882,0.13048681342049875,0.09182721132253066,0.11299083983141193
-0.004,0.5,35,0.12968720357812127,0.13047332953298563,0.1051051235096314,0.13890670062927293
-0.004,0.5,36,0.1299939002226293,0.1304666617807555,0.1087317936416707,0.13468309326821862
-0.004,0.5,37,0.13014550210894818,0.1304633670498433,0.11642988731247218,0.14072512723881314
-0.004,0.5,38,0.13022043892450086,0.1304617367471685,0.11516699098778974,0.11496396449484836
-0.004,0.5,39,0.13025748160549877,0.13046093371765688,0.11465773624003987,0.12139671427935732
-0.004,0.5,40,0.13027578726206362,0.13046052628021743,0.11272296894931794,0.11278313806108277
-0.004,0.5,41,0.13028484518334155,0.1304603483069481,0.09924037419565665,0.11273582681209773
-0.004,0.5,42,0.13028931304142638,0.1304602319419551,0.0859050096961252,0.10066584975621005
-0.004,0.5,43,0.13029152238181074,0.13046018565378337,0.09709849362536646,0.12505421326364685
-0.004,0.5,44,0.1302926083702901,0.13046014970948827,0.09428659462510815,0.12975129622529083
-0.004,0.5,45,0.130293133070138,0.1304601138069244,0.10010884968265943,0.13098197798692954
-0.004,0.5,46,0.13029335894659816,0.13046004115622936,0.09594436755856837,0.12273188737133137
-0.004,0.5,47,0.130293397606809,0.1304598926500614,0.11205887251141156,0.10946933506001344
-0.004,0.5,48,0.13029324932961217,0.1304595572423759,0.11455151736397472,0.12349621869958492
-0.004,0.5,49,0.1302927869789134,0.1304587802163979,0.10950095173709795,0.11161976058475545
-0.004,0.5,50,0.13029165133117174,0.13045696979246224,0.11593832621014866,0.12295338565712906
-0.004,0.5,51,0.13028899038176858,0.13045278010225375,0.10976976823293685,0.10329371935042267
-0.004,0.5,52,0.13029165473615056,0.13046077310707327,0.13189208820993048,0.1371320883313586
-0.004,0.6,1,0.003233804409351391,0.016414861071852728,0.024920731099293315,-9.268560156718652e-5
-0.004,0.6,2,0.008696465186424418,0.016929167534136372,0.01804625716842845,-0.003722888986393038
-0.004,0.6,3,0.012145420275215812,0.01736497714476829,0.01162697310724878,-0.009712280266911351
-0.004,0.6,4,0.014333094760559682,0.017665101373951077,0.008926451388232852,0.0009656708145117902
-0.004,0.6,5,0.015647193033125107,0.01767133654460632,0.008953665558664397,0.008858172135269037
-0.004,0.6,6,0.016439448758867183,0.01768228510390097,0.006591247820368393,-0.0016985432484186603
-0.004,0.6,7,0.01692198160177689,0.01770110048174952,0.005368092929785661,0.0002646009479329489
-0.004,0.6,8,0.017224053175136835,0.017733014677963753,0.004882429322010096,0.003785284879187656
-0.004,0.6,9,0.01742677010117531,0.01778705483978987,0.0020533877786357334,-0.007625927758318684
-0.004,0.6,10,0.01758483248676736,0.017878410644910286,0.0030291263070591967,0.0062492828059905895
-0.004,0.6,11,0.01774129716361019,0.0180327502618175,0.003724503196473928,0.005886080682446792
-0.004,0.6,12,0.017939360658669922,0.018293555173031134,0.00634818140615305,0.014808833039055419
-0.004,0.6,13,0.018234260128368117,0.018734219359265527,0.010221840158606093,0.02116795826780387
-0.004,0.6,14,0.01870867899385081,0.01947873890920752,0.012296580710294394,0.019471811377116004
-0.004,0.6,15,0.019495940276966685,0.02073662717540937,0.013236621488223885,0.01840149627865301
-0.004,0.6,16,0.020817479532197283,0.022861872079140526,0.017197576562626514,0.026884571751505378
-0.004,0.6,17,0.022903018470505153,0.026097023239585522,0.021477979307265135,0.036387715255927974
-0.004,0.6,18,0.025961513597093144,0.030620253261847044,0.027896677498720435,0.04599948419346073
-0.004,0.6,19,0.029075119962191417,0.033821929814902826,0.03411395980182413,0.05436415512454066
-0.004,0.6,20,0.032497003760528984,0.03771217528788077,0.03433632307966752,0.04015622432651138
-0.004,0.6,21,0.036331242103691416,0.04217161676193292,0.03881576480320446,0.04945758684026005
-0.004,0.6,22,0.040791949967478786,0.04757980274175588,0.04221435155986356,0.05769531935054441
-0.004,0.6,23,0.045678585169153116,0.05311386403159282,0.04746095415551211,0.06459730045776037
-0.004,0.6,24,0.051848566737650266,0.06121966588876672,0.052671023679431,0.07395444440404267
-0.004,0.6,25,0.05892340794500933,0.06966422144087646,0.05837901095310745,0.07019033842802969
-0.004,0.6,26,0.06572771956348264,0.07607474039085693,0.06192844061403177,0.07555623429454736
-0.004,0.6,27,0.07213967442423425,0.08190952471853079,0.06861020012724431,0.09553719961518657
-0.004,0.6,28,0.08014542157075896,0.09232021187998571,0.07651288065126789,0.10347070667938538
-0.004,0.6,29,0.09048829124952598,0.10618729153291045,0.08187391621198752,0.1114691548235635
-0.004,0.6,30,0.10659813782180753,0.13097669883306853,0.0873252946554391,0.11396370432948526
-0.004,0.6,31,0.11617637699244074,0.13077506208613593,0.09335110348154863,0.1290830827750107
-0.004,0.6,32,0.12187129055244748,0.13065550702094644,0.09684281993331785,0.1412570465447185
-0.004,0.6,33,0.12525733934126249,0.13058454887548926,0.09416525308578341,0.1193512261818309
-0.004,0.6,34,0.12727060084023226,0.1305423824539117,0.09421507408567686,0.11299083983141193
-0.004,0.6,35,0.12846764589391002,0.13051733900495457,0.10805541576231192,0.13890670062927293
-0.004,0.6,36,0.1291793848814669,0.1305024501545214,0.11145614914038623,0.13468309326821862
-0.004,0.6,37,0.1296025710779338,0.1304935993079686,0.11921692742287253,0.14072512723881314
-0.004,0.6,38,0.1298541862281384,0.1304883290886109,0.11789957511074185,0.11496396449484836
-0.004,0.6,39,0.13000379316284,0.13048520394480992,0.11568873065760375,0.12139671427935732
-0.004,0.6,40,0.13009274516752062,0.13048334020673724,0.11366404076047049,0.11278313806108277
-0.004,0.6,41,0.13014563152549574,0.13048222718907382,0.1006349290791878,0.11273582681209773
-0.004,0.6,42,0.13017707178669707,0.13048155721527233,0.08799673673402285,0.10066584975621005
-0.004,0.6,43,0.13019575797742833,0.13048114731582364,0.09901847532594654,0.12505421326364685
-0.004,0.6,44,0.13020684815661077,0.13048086426152386,0.09648195761863658,0.12975129622529083
-0.004,0.6,45,0.13021341584905355,0.1304806605306682,0.10367184028686531,0.13098197798692954
-0.004,0.6,46,0.13021725962702102,0.13048042563980577,0.097678913291047,0.12273188737133137
-0.004,0.6,47,0.13021942680161935,0.13048008197073654,0.11263495794158389,0.10946933506001344
-0.004,0.6,48,0.13022048740265332,0.1304794847006163,0.11591175648207594,0.12349621869958492
-0.004,0.6,49,0.1302206868888186,0.13047839289459792,0.1096640103086596,0.11161976058475545
-0.004,0.6,50,0.13021997044336048,0.13047630122819956,0.11685982988651775,0.12295338565712906
-0.004,0.6,51,0.13021793444207616,0.13047228215818363,0.11112959894493331,0.10329371935042267
-0.004,0.6,52,0.13022041249898858,0.13048153573287072,0.13420565780585406,0.1371320883313586
-0.004,0.7,1,0.0022875022845397055,0.017951940262457125,0.021889949685193387,-9.268560156718652e-5
-0.004,0.7,2,0.007135806339499405,0.018440409625300542,0.016002586873730365,-0.003722888986393038
-0.004,0.7,3,0.010647001346848681,0.018837212349605306,0.010113070234107237,-0.009712280266911351
-0.004,0.7,4,0.013184406176540391,0.01910734790978217,0.00767624502464211,0.0009656708145117902
-0.004,0.7,5,0.0149726167834494,0.019151248830424548,0.00793160513729435,0.008858172135269037
-0.004,0.7,6,0.016242859897402314,0.019215758232913265,0.005512686110931337,-0.0016985432484186603
-0.004,0.7,7,0.017159741265517628,0.01931026000929755,0.00444161708946805,0.0002646009479329489
-0.004,0.7,8,0.017842401409632377,0.019448024712441444,0.004197148081482978,0.003785284879187656
-0.004,0.7,9,0.018379982704117313,0.019648383342025757,0.0014752655889815247,-0.007625927758318684
-0.004,0.7,10,0.018843206184387562,0.01993923159710578,0.0024986461218174483,0.0062492828059905895
-0.004,0.7,11,0.019293680881409606,0.02036106110868304,0.0034343174604000654,0.005886080682446792
-0.004,0.7,12,0.019792099225457015,0.020972571250681422,0.00631776802151846,0.014808833039055419
-0.004,0.7,13,0.02040640656632212,0.0218587962442606,0.01021755150070453,0.02116795826780387
-0.004,0.7,14,0.021221099102116975,0.02314305789415366,0.0126426584567872,0.019471811377116004
-0.004,0.7,15,0.02234883271598752,0.025003994569424835,0.013801370097799776,0.01840149627865301
-0.004,0.7,16,0.023946012739046285,0.027700477774045346,0.017652792915372213,0.026884571751505378
-0.004,0.7,17,0.026161548866036808,0.03136429244658509,0.022160610096783814,0.036387715255927974
-0.004,0.7,18,0.029110152600483764,0.03603063435757816,0.028872983358174193,0.04599948419346073
-0.004,0.7,19,0.03229473673882287,0.039773661155534205,0.03521085094501024,0.05436415512454066
-0.004,0.7,20,0.03584361618888019,0.04418127389941133,0.03555870138560224,0.04015622432651138
-0.004,0.7,21,0.03981841237177434,0.0491596260112803,0.04036613118067193,0.04945758684026005
-0.004,0.7,22,0.04434067204690372,0.054970386960422724,0.04351546430985864,0.05769531935054441
-0.004,0.7,23,0.049315437490591425,0.0610131878697207,0.04898703543658913,0.06459730045776037
-0.004,0.7,24,0.0551873536452002,0.06899283530301507,0.05412690026741681,0.07395444440404267
-0.004,0.7,25,0.06173394861144293,0.0771297062266114,0.059923834115051505,0.07019033842802969
-0.004,0.7,26,0.06831506566669342,0.08380748192251587,0.06351360199331996,0.07555623429454736
-0.004,0.7,27,0.07486931156183366,0.0903150715589922,0.07021436654913558,0.09553719961518657
-0.004,0.7,28,0.08243476878620784,0.10025854572074994,0.07800152950067697,0.10347070667938538
-0.004,0.7,29,0.09136854668947253,0.11240696060461611,0.08336982705394315,0.1114691548235635
-0.004,0.7,30,0.10319788763277912,0.1310216298269828,0.08842873974524154,0.11396370432948526
-0.004,0.7,31,0.11141899909424297,0.13084375684596958,0.09444532253863828,0.1290830827750107
-0.004,0.7,32,0.11713257931753235,0.1307205153718237,0.0980780146197069,0.1412570465447185
-0.004,0.7,33,0.12110348765730676,0.13063499708342163,0.09553871765335235,0.1193512261818309
-0.004,0.7,34,0.12386327837253326,0.1305756733509228,0.09547194822197216,0.11299083983141193
-0.004,0.7,35,0.12578135093488182,0.13053448678681087,0.10891522961899468,0.13890670062927293
-0.004,0.7,36,0.12711442474043716,0.1305058673951863,0.11192455847533314,0.13468309326821862
-0.004,0.7,37,0.12804092468212036,0.13048599257644802,0.11984121118404256,0.14072512723881314
-0.004,0.7,38,0.12868485877553715,0.13047220388409997,0.11816440581073911,0.11496396449484836
-0.004,0.7,39,0.1291323988274521,0.130462601794184,0.11731173204494781,0.12139671427935732
-0.004,0.7,40,0.12944343064921715,0.13045588643359368,0.11441409396217875,0.11278313806108277
-0.004,0.7,41,0.12965960288719652,0.13045125628580576,0.10160003504040233,0.11273582681209773
-0.004,0.7,42,0.12980982815531739,0.13044797825945567,0.08779437301315618,0.10066584975621005
-0.004,0.7,43,0.12991421664905384,0.13044567346652675,0.09878634288505923,0.12505421326364685
-0.004,0.7,44,0.12998673655768472,0.13044401341279166,0.09556017066879223,0.12975129622529083
-0.004,0.7,45,0.1300370847907766,0.13044275275541525,0.10334798373270894,0.13098197798692954
-0.004,0.7,46,0.1300719839519505,0.13044169074429404,0.0972414114848963,0.12273188737133137
-0.004,0.7,47,0.13009609375076323,0.13044068523599897,0.11292185316220373,0.10946933506001344
-0.004,0.7,48,0.13011260433198565,0.13043950531340362,0.114517268186132,0.12349621869958492
-0.004,0.7,49,0.1301236741113655,0.13043790738655378,0.10783269714911609,0.11161976058475545
-0.004,0.7,50,0.1301307065789977,0.13043553694421384,0.11675314821725642,0.12295338565712906
-0.004,0.7,51,0.13013450359709902,0.13043179406598468,0.11171837042930442,0.10329371935042267
-0.004,0.7,52,0.13014032214818122,0.13044234378811154,0.13004344381478913,0.1371320883313586
-0.004,0.8,1,0.0012674778509946776,0.021317489832764405,-0.0007607435945875315,-9.268560156718652e-5
-0.004,0.8,2,0.005362011032507356,0.021770977361537665,-0.0015197791790093904,-0.003722888986393038
-0.004,0.8,3,0.00871733568902593,0.02218862032926641,-0.0034395786414300506,-0.009712280266911351
-0.004,0.8,4,0.011469439603610377,0.02254180898736117,-0.002592067120631338,0.0009656708145117902
-0.004,0.8,5,0.013715357061501383,0.022773795129369806,0.00011624143968218519,0.008858172135269037
-0.004,0.8,6,0.015571502533307522,0.023079523686484464,-0.00044761821555490346,-0.0016985432484186603
-0.004,0.8,7,0.017134199062134647,0.02347557475563006,-0.0001360126374876417,0.0002646009479329489
-0.004,0.8,8,0.01848482820901215,0.023984016284475516,0.0005913057110388253,0.003785284879187656
-0.004,0.8,9,0.01969416250174314,0.024633545969986785,-0.001201119032602116,-0.007625927758318684
-0.004,0.8,10,0.020826115296017758,0.02546094972260616,0.0005977594612066852,0.0062492828059905895
-0.004,0.8,11,0.021941159265710983,0.026513219309563556,0.0017351560120851687,0.005886080682446792
-0.004,0.8,12,0.02309959679258601,0.027850249345695282,0.004899612325310396,0.014808833039055419
-0.004,0.8,13,0.02436481669655688,0.029548056207987613,0.009096935327752546,0.02116795826780387
-0.004,0.8,14,0.02580679880776804,0.0317032908418031,0.0113625952394649,0.019471811377116004
-0.004,0.8,15,0.027505995173177276,0.03443864448882652,0.012582024549037939,0.01840149627865301
-0.004,0.8,16,0.029557829125144014,0.037909839641517416,0.016698541845290203,0.026884571751505378
-0.004,0.8,17,0.03204664213962044,0.04215725762502808,0.021195449051018566,0.036387715255927974
-0.004,0.8,18,0.03503065453901736,0.0471348910768298,0.02742626539091682,0.04599948419346073
-0.004,0.8,19,0.03829327105985548,0.05152596114609701,0.03341663638651987,0.05436415512454066
-0.004,0.8,20,0.041889002789323615,0.05646964616801843,0.03318728147750719,0.04015622432651138
-0.004,0.8,21,0.04584367916999032,0.06187717024358149,0.037867432196779426,0.04945758684026005
-0.004,0.8,22,0.0502064007597619,0.06789094301087911,0.04140964192013076,0.05769531935054441
-0.004,0.8,23,0.05493091453837184,0.07408311352300603,0.04688050933908926,0.06459730045776037
-0.004,0.8,24,0.06019212821462514,0.08151401020403441,0.051880743632469375,0.07395444440404267
-0.004,0.8,25,0.06587363843799944,0.08890150750317036,0.0576192173671428,0.07019033842802969
-0.004,0.8,26,0.07168132900969157,0.09523937916062603,0.06128406065161448,0.07555623429454736
-0.004,0.8,27,0.07756809461382551,0.10146837174746645,0.06753668476547649,0.09553719961518657
-0.004,0.8,28,0.08393770980049411,0.10979757678248804,0.07554608535987306,0.10347070667938538
-0.004,0.8,29,0.09089356335293984,0.1191293427690181,0.0807139018430061,0.1114691548235635
-0.004,0.8,30,0.09895529637605989,0.13165070344153268,0.08543009798477535,0.11396370432948526
-0.004,0.8,31,0.1053660062508721,0.13148626221007134,0.09180596441763648,0.1290830827750107
-0.004,0.8,32,0.11046373654378959,0.1313552395807018,0.09500926784002828,0.1412570465447185
-0.004,0.8,33,0.11451734760989896,0.13125089459401204,0.09315209585589346,0.1193512261818309
-0.004,0.8,34,0.11774066283789217,0.13116781912816544,0.09267747763991051,0.11299083983141193
-0.004,0.8,35,0.12030372806822066,0.13110168928759774,0.10629236001673345,0.13890670062927293
-0.004,0.8,36,0.12234176902423938,0.13104904714170013,0.10960976687398981,0.13468309326821862
-0.004,0.8,37,0.12396232299139424,0.13100715614603836,0.11702414863558014,0.14072512723881314
-0.004,0.8,38,0.1252509037609718,0.13097382124903248,0.1157019191278704,0.11496396449484836
-0.004,0.8,39,0.12627550649699779,0.13094727159241915,0.1146998048278077,0.12139671427935732
-0.004,0.8,40,0.1270902017325618,0.1309261259677309,0.11225099942380186,0.11278313806108277
-0.004,0.8,41,0.12773798660581534,0.13090928509331148,0.09864621910515746,0.11273582681209773
-0.004,0.8,42,0.1282530447268517,0.13089583582804568,0.08592758327019343,0.10066584975621005
-0.004,0.8,43,0.12866255457498263,0.13088506162109628,0.09661456248569554,0.12505421326364685
-0.004,0.8,44,0.128988126311145,0.1308763993768465,0.09484048180718585,0.12975129622529083
-0.004,0.8,45,0.12924693267722012,0.1308693518019896,0.10131354369560637,0.13098197798692954
-0.004,0.8,46,0.12945261817292872,0.13086351380160216,0.09720080583715385,0.12273188737133137
-0.004,0.8,47,0.12961602363715122,0.1308585619832204,0.1147211634931518,0.10946933506001344
-0.004,0.8,48,0.12974574653362794,0.1308541603361166,0.11627429155037758,0.12349621869958492
-0.004,0.8,49,0.12984859304804217,0.13084998164908196,0.11031726545043866,0.11161976058475545
-0.004,0.8,50,0.12992994278766573,0.13084572430410224,0.11774731388411976,0.12295338565712906
-0.004,0.8,51,0.12999401010341083,0.13084096131248288,0.10917707265036909,0.10329371935042267
-0.004,0.8,52,0.13004748659908535,0.130852324286067,0.12793535534427616,0.1371320883313586
-0.004,0.9,1,0.0012254298561946645,0.03355278660785811,-0.010649014971663432,-9.268560156718652e-5
-0.004,0.9,2,0.00454145366937116,0.03442973589626002,-0.00892568478682451,-0.003722888986393038
-0.004,0.9,3,0.00761149177331126,0.03532058360076143,-0.008912133897287193,-0.009712280266911351
-0.004,0.9,4,0.010462501894458973,0.036233142374478944,-0.00680259062976262,0.0009656708145117902
-0.004,0.9,5,0.013117574074965464,0.03715525656292748,-0.0032350798211961064,0.008858172135269037
-0.004,0.9,6,0.015611094431687997,0.03822328971283839,-0.003030278222911339,-0.0016985432484186603
-0.004,0.9,7,0.017975579392098238,0.03945334939804965,-0.0019659519009474283,0.0002646009479329489
-0.004,0.9,8,0.020242106511093563,0.040863955243537635,-0.0007785560263713143,0.003785284879187656
-0.004,0.9,9,0.02244074015572282,0.042476411528868475,-0.0021726600443508987,-0.007625927758318684
