alpha1,delta,time,model_stock,model_effort,real_stock,real_effort
-0.005,0.05,39,0.1424453547530559,0.1428411227911678,0.11254860509488804,0.12140451330523014
-0.005,0.05,40,0.14272556572347792,0.14283388741252478,0.11014911096364026,0.112570801713189
-0.005,0.1,1,0.011989477539411998,0.013554833938498597,-0.0016119475556586923,1.9444019386073857e-5
-0.005,0.1,2,0.013801402164406633,0.014009607422411268,-0.002159836382695989,-0.003628047446808362
-0.005,0.1,3,0.014384883647808827,0.014456930940545084,-0.003802357045879357,-0.009781149117063138
-0.005,0.1,4,0.014763279794292504,0.014812758017158421,-0.0029279791053400616,0.0007957307527190494
-0.005,0.1,5,0.014801099475918802,0.014812757675951305,-0.0002776824049067208,0.008904643438812497
-0.005,0.1,6,0.014804887561469554,0.014812766657232227,-0.0009811304996678331,-0.0018127599892611567
-0.005,0.1,7,0.014805257849708648,0.014812757403714068,-0.0008042557437489253,-9.122812402837229e-5
-0.005,0.1,8,0.01480528568940434,0.014812747209632403,0.0001255306201194985,0.003686639722311078
-0.005,0.1,9,0.01480529736418614,0.014812757095028039,-0.0017639264112091874,-0.00762689110394796
-0.005,0.1,10,0.014805292845447389,0.014812750774400639,-0.00034929899827838146,0.006066943704524169
-0.005,0.1,11,0.01480530376266336,0.014812763413012013,0.000779977788634285,0.005894351184784294
-0.005,0.1,12,0.014805347692266872,0.014812811036001855,0.003974346345024528,0.014782916764164999
-0.005,0.1,13,0.014805820546589691,0.014813331821282036,0.007972203469334235,0.021433118692904915
-0.005,0.1,14,0.014810571050841742,0.014818560359036951,0.01024571488857211,0.01942619768696443
-0.005,0.1,15,0.014858674207227446,0.014871508212718381,0.011421334661787616,0.018201524821749165
-0.005,0.1,16,0.01534640258733309,0.01540836506786349,0.015365272857791898,0.027172973005234913
-0.005,0.1,17,0.016148911650360212,0.01624631245833176,0.019757643642576157,0.0363866628900798
-0.005,0.1,18,0.019704875760449922,0.020110265891689866,0.02607724319907534,0.046058111709083326
-0.005,0.1,19,0.021797229886443104,0.022041202524370997,0.032067985928988324,0.054448325080729255
-0.005,0.1,20,0.02450915836342895,0.024823535183248216,0.03175296343224757,0.04047125673083545
-0.005,0.1,21,0.02710431276184414,0.027407209645663073,0.036493846558845626,0.04982503812886209
-0.005,0.1,22,0.030704585722471645,0.031121235902582357,0.0397829161469858,0.05783672526985862
-0.005,0.1,23,0.03289443549326319,0.03315563284882342,0.0451193176028545,0.06457259233733582
-0.005,0.1,24,0.038873931661404765,0.03955964268153031,0.05000662439262597,0.07386739767118075
-0.005,0.1,25,0.04710444701784033,0.04804500649634498,0.055842910580694044,0.07009395755647525
-0.005,0.1,26,0.05262241874907533,0.05326475774014922,0.05955152251330182,0.07558314835568365
-0.005,0.1,27,0.05355228084155345,0.053685364497590385,0.06614221137394524,0.09538653648673306
-0.005,0.1,28,0.057748610823290504,0.05824704778669906,0.07429561491603079,0.10345099524745932
-0.005,0.1,29,0.05864053608310193,0.058772329641627596,0.07982548432653046,0.11143998274544732
-0.005,0.1,30,0.06387225797944818,0.06448925797957386,0.08464408120857476,0.11380758474033985
-0.005,0.1,31,0.06815781330025188,0.06867214616626469,0.09078194817203601,0.12879528083148384
-0.005,0.1,32,0.0757790717310559,0.07666841645107522,0.0944329910629158,0.14122117151789698
-0.005,0.1,33,0.08541172545900591,0.08653009067921134,0.09180052188868006,0.11942863973694418
-0.005,0.1,34,0.09875403287438721,0.10029224258320943,0.09189866918971236,0.11321593942942954
-0.005,0.1,35,0.11450595781796692,0.11632094600877925,0.10552810409479317,0.13880171493478954
-0.005,0.1,36,0.12413784328224377,0.1252783571271451,0.10798594106595454,0.13437442140874725
-0.005,0.1,37,0.12897942477780402,0.12959046268460592,0.11539988395654724,0.1405925978134692
-0.005,0.1,38,0.1360953920916734,0.13696322610441533,0.11369588530053712,0.11479428201059284
-0.005,0.1,39,0.14161573353414333,0.14230944659388303,0.11254860509488804,0.12140451330523014
-0.005,0.1,40,0.14215409509521953,0.14229456409982333,0.11014911096364026,0.112570801713189
-0.005,0.15,1,0.011378929639880226,0.01373335771503967,-0.0016119475556586923,1.9444019386073857e-5
-0.005,0.15,2,0.013763316342636387,0.014190952472926776,-0.002159836382695989,-0.003628047446808362
-0.005,0.15,3,0.014497318621860137,0.014634147644864067,-0.003802357045879357,-0.009781149117063138
-0.005,0.15,4,0.014895510226352892,0.014973317258244167,-0.0029279791053400616,0.0007957307527190494
-0.005,0.15,5,0.014955204262844557,0.01497331222148582,-0.0002776824049067208,0.008904643438812497
-0.005,0.15,6,0.014964150238164529,0.014973308020641458,-0.0009811304996678331,-0.0018127599892611567
-0.005,0.15,7,0.014965481505231444,0.01497329631391525,-0.0008042557437489253,-9.122812402837229e-5
-0.005,0.15,8,0.014965670310594462,0.01497328362163855,0.0001255306201194985,0.003686639722311078
-0.005,0.15,9,0.014965708987864014,0.014973295828871308,-0.0017639264112091874,-0.00762689110394796
-0.005,0.15,10,0.014965722201945714,0.014973304557320672,-0.00034929899827838146,0.006066943704524169
-0.005,0.15,11,0.014965753987359907,0.014973339639114815,0.000779977788634285,0.005894351184784294
-0.005,0.15,12,0.014966002087934499,0.014973626061723632,0.003974346345024528,0.014782916764164999
-0.005,0.15,13,0.014967628608289119,0.014975496807887815,0.007972203469334235,0.021433118692904915
-0.005,0.15,14,0.01497867668227068,0.014988214133371593,0.01024571488857211,0.01942619768696443
-0.005,0.15,15,0.015053311568424392,0.015074114973067067,0.011421334661787616,0.018201524821749165
-0.005,0.15,16,0.015557552562413443,0.015654471170371893,0.015365272857791898,0.027172973005234913
-0.005,0.15,17,0.016479856487474083,0.016651103904763855,0.019757643642576157,0.0363866628900798
-0.005,0.15,18,0.019841602374587024,0.020445354958856864,0.02607724319907534,0.046058111709083326
-0.005,0.15,19,0.022036925014237173,0.022436154027228098,0.032067985928988324,0.054448325080729255
-0.005,0.15,20,0.02474338653217537,0.025234438463155054,0.03175296343224757,0.04047125673083545
-0.005,0.15,21,0.02740324241511399,0.027887663551852404,0.036493846558845626,0.04982503812886209
-0.005,0.15,22,0.03092932351591921,0.031568720319774854,0.0397829161469858,0.05783672526985862
-0.005,0.15,23,0.03340371967694762,0.03385900710925457,0.0451193176028545,0.06457259233733582
-0.005,0.15,24,0.039308528765526714,0.040372719378069626,0.05000662439262597,0.07386739767118075
-0.005,0.15,25,0.047254653053829615,0.04868383326045793,0.055842910580694044,0.07009395755647525
-0.005,0.15,26,0.052702216818786236,0.05369373561590455,0.05955152251330182,0.07558314835568365
-0.005,0.15,27,0.05403652192054727,0.054302970242310206,0.06614221137394524,0.09538653648673306
-0.005,0.15,28,0.05797395636386147,0.058702137323712336,0.07429561491603079,0.10345099524745932
-0.005,0.15,29,0.05922978157519449,0.05948548908236125,0.07982548432653046,0.11143998274544732
-0.005,0.15,30,0.06423756448173021,0.0651583797162294,0.08464408120857476,0.11380758474033985
-0.005,0.15,31,0.06871766588673821,0.06954804266540175,0.09078194817203601,0.12879528083148384
-0.005,0.15,32,0.07627531052377856,0.0776533077202832,0.0944329910629158,0.14122117151789698
-0.005,0.15,33,0.08592977181173066,0.08768357697188907,0.09180052188868006,0.11942863973694418
-0.005,0.15,34,0.09906276490063357,0.10143829779124408,0.09189866918971236,0.11321593942942954
-0.005,0.15,35,0.11425164934179821,0.11699909723218317,0.10552810409479317,0.13880171493478954
-0.005,0.15,36,0.12390059130491347,0.12567619708511388,0.10798594106595454,0.13437442140874725
-0.005,0.15,37,0.12907376691965103,0.13006264116739386,0.11539988395654724,0.1405925978134692
-0.005,0.15,38,0.13594728815058457,0.13724035813292906,0.11369588530053712,0.11479428201059284
-0.005,0.15,39,0.14126697173642924,0.14228903785734306,0.11254860509488804,0.12140451330523014
-0.005,0.15,40,0.14204630706570578,0.14226760475464972,0.11014911096364026,0.112570801713189
-0.005,0.2,1,0.010797769802272887,0.01395745098833838,-0.0016119475556586923,1.9444019386073857e-5
-0.005,0.2,2,0.013683150393341038,0.014417545562447216,-0.002159836382695989,-0.003628047446808362
-0.005,0.2,3,0.014609625448381418,0.014854915618761625,-0.003802357045879357,-0.009781149117063138
-0.005,0.2,4,0.015052685097839753,0.015177411701280414,-0.0029279791053400616,0.0007957307527190494
-0.005,0.2,5,0.015141231566048298,0.015177387797848038,-0.0002776824049067208,0.008904643438812497
-0.005,0.2,6,0.015158927689672084,0.015177382907871077,-0.0009811304996678331,-0.0018127599892611567
-0.005,0.2,7,0.015162465086901368,0.015177382936507599,-0.0008042557437489253,-9.122812402837229e-5
-0.005,0.2,8,0.01516316385286156,0.015177372501717728,0.0001255306201194985,0.003686639722311078
-0.005,0.2,9,0.01516331882260618,0.01517739162364219,-0.0017639264112091874,-0.00762689110394796
-0.005,0.2,10,0.015163379755206267,0.015177429086864485,-0.00034929899827838146,0.006066943704524169
-0.005,0.2,11,0.015163555528408255,0.015177633685061608,0.000779977788634285,0.005894351184784294
-0.005,0.2,12,0.015164357615817844,0.015178592875566357,0.003974346345024528,0.014782916764164999
-0.005,0.2,13,0.015168430328724595,0.015183485908081037,0.007972203469334235,0.021433118692904915
-0.005,0.2,14,0.015189119250444208,0.015208342410289562,0.01024571488857211,0.01942619768696443
-0.005,0.2,15,0.015293990219237604,0.015334327463158846,0.011421334661787616,0.018201524821749165
-0.005,0.2,16,0.015825312835251765,0.015972610363028383,0.015365272857791898,0.027172973005234913
-0.005,0.2,17,0.01685057576835465,0.01712202879937993,0.019757643642576157,0.0363866628900798
-0.005,0.2,18,0.020037987450422325,0.02085206223951211,0.02607724319907534,0.046058111709083326
-0.005,0.2,19,0.022316820929118502,0.022905242256266726,0.032067985928988324,0.054448325080729255
-0.005,0.2,20,0.025027665733344886,0.02572586425546137,0.03175296343224757,0.04047125673083545
-0.005,0.2,21,0.027747540603117137,0.028449777737462198,0.036493846558845626,0.04982503812886209
-0.005,0.2,22,0.031228173506197807,0.03212288051081467,0.0397829161469858,0.05783672526985862
-0.005,0.2,23,0.033964743497550624,0.034675228882452294,0.0451193176028545,0.06457259233733582
-0.005,0.2,24,0.03979005822144313,0.041276551508314004,0.05000662439262597,0.07386739767118075
-0.005,0.2,25,0.04744507360393978,0.04939402089440243,0.055842910580694044,0.07009395755647525
-0.005,0.2,26,0.05282487043489858,0.054208552451343386,0.05955152251330182,0.07558314835568365
-0.005,0.2,27,0.054529933775220224,0.054996055502490766,0.06614221137394524,0.09538653648673306
-0.005,0.2,28,0.05827605717756314,0.05925491200053584,0.07429561491603079,0.10345099524745932
-0.005,0.2,29,0.059857803183524246,0.06029660692554545,0.07982548432653046,0.11143998274544732
-0.005,0.2,30,0.06468992520972527,0.06594451144182856,0.08464408120857476,0.11380758474033985
-0.005,0.2,31,0.0693402844580289,0.07055250292601323,0.09078194817203601,0.12879528083148384
-0.005,0.2,32,0.0768462702448887,0.07877736354662006,0.0944329910629158,0.14122117151789698
-0.005,0.2,33,0.08649165106269023,0.08896399439803916,0.09180052188868006,0.11942863973694418
-0.005,0.2,34,0.09937148037155732,0.10266101577782398,0.09189866918971236,0.11321593942942954
-0.005,0.2,35,0.11399075850090491,0.11772494389807649,0.10552810409479317,0.13880171493478954
-0.005,0.2,36,0.12362821494382341,0.12612342946857255,0.10798594106595454,0.13437442140874725
-0.005,0.2,37,0.12910502227279486,0.13056377208257877,0.11539988395654724,0.1405925978134692
-0.005,0.2,38,0.13576063356484527,0.13751858896243685,0.11369588530053712,0.11479428201059284
-0.005,0.2,39,0.1408883366013768,0.14226779487349628,0.11254860509488804,0.12140451330523014
-0.005,0.2,40,0.14189174897841433,0.14224081703608077,0.11014911096364026,0.112570801713189
-0.005,0.25,1,0.010262662982136477,0.014206405464190702,-0.0016119475556586923,1.9444019386073857e-5
-0.005,0.25,2,0.013548502471727142,0.014668045336921762,-0.002159836382695989,-0.003628047446808362
-0.005,0.25,3,0.014691609935549752,0.015097886716726253,-0.003802357045879357,-0.009781149117063138
-0.005,0.25,4,0.01520634261066326,0.015403562277953474,-0.0029279791053400616,0.0007957307527190494
-0.005,0.25,5,0.015334951136946514,0.015403561840656218,-0.0002776824049067208,0.008904643438812497
-0.005,0.25,6,0.015367085520619881,0.015403562862762489,-0.0009811304996678331,-0.0018127599892611567
-0.005,0.25,7,0.015375117262884416,0.01540356655684862,-0.0008042557437489253,-9.122812402837229e-5
-0.005,0.25,8,0.015377135657565402,0.015403582051376897,0.0001255306201194985,0.003686639722311078
-0.005,0.25,9,0.015377655660420831,0.015403602989323776,-0.0017639264112091874,-0.00762689110394796
-0.005,0.25,10,0.015377912645423944,0.01540377249910936,-0.00034929899827838146,0.006066943704524169
-0.005,0.25,11,0.015378460183713558,0.015404417308487869,0.000779977788634285,0.005894351184784294
-0.005,0.25,12,0.015380568370954296,0.015407047330331419,0.003974346345024528,0.014782916764164999
-0.005,0.25,13,0.015389083642324,0.015417704831041297,0.007972203469334235,0.021433118692904915
-0.005,0.25,14,0.015423592899945408,0.015460905234201893,0.01024571488857211,0.01942619768696443
-0.005,0.25,15,0.015563474538891758,0.015636018339544346,0.011421334661787616,0.018201524821749165
-0.005,0.25,16,0.016130489775718636,0.01634584637660023,0.015365272857791898,0.027172973005234913
-0.005,0.25,17,0.017244387770961815,0.01764289345573437,0.019757643642576157,0.0363866628900798
-0.005,0.25,18,0.02027452461874256,0.021314102556465566,0.02607724319907534,0.046058111709083326
-0.005,0.25,19,0.02261981690782565,0.023432915895946878,0.032067985928988324,0.054448325080729255
-0.005,0.25,20,0.02534192110687617,0.02628271793894635,0.03175296343224757,0.04047125673083545
-0.005,0.25,21,0.028119949819606024,0.02908152742218519,0.036493846558845626,0.04982503812886209
-0.005,0.25,22,0.031579440251051985,0.032770838650947556,0.0397829161469858,0.05783672526985862
-0.005,0.25,23,0.03455477315738928,0.03558708314534295,0.0451193176028545,0.06457259233733582
-0.005,0.25,24,0.04029268075881426,0.04225028583975174,0.05000662439262597,0.07386739767118075
-0.005,0.25,25,0.047651422417018655,0.05015501098002887,0.055842910580694044,0.07009395755647525
-0.005,0.25,26,0.05296208303834474,0.054787107419288834,0.05955152251330182,0.07558314835568365
-0.005,0.25,27,0.055007361458372324,0.05574551945613032,0.06614221137394524,0.09538653648673306
-0.005,0.25,28,0.058622193825030276,0.05988635528571239,0.07429561491603079,0.10345099524745932
-0.005,0.25,29,0.060501976465002355,0.06118925725197459,0.07982548432653046,0.11143998274544732
-0.005,0.25,30,0.06520122117661745,0.06683199807747056,0.08464408120857476,0.11380758474033985
-0.005,0.25,31,0.07000122002608863,0.07166934607024589,0.09078194817203601,0.12879528083148384
-0.005,0.25,32,0.07745934886409055,0.08001938475485255,0.0944329910629158,0.14122117151789698
-0.005,0.25,33,0.08705895730132514,0.09034040580154473,0.09180052188868006,0.11942863973694418
-0.005,0.25,34,0.09963831518309876,0.10392301624352435,0.09189866918971236,0.11321593942942954
-0.005,0.25,35,0.11367610982335694,0.1184582075171201,0.10552810409479317,0.13880171493478954
-0.005,0.25,36,0.12326746213506126,0.12657515939979871,0.10798594106595454,0.13437442140874725
-0.005,0.25,37,0.12901400999923793,0.13104477249740867,0.11539988395654724,0.1405925978134692
-0.005,0.25,38,0.13547399104331528,0.13774782998111357,0.11369588530053712,0.11479428201059284
-0.005,0.25,39,0.14042135764796917,0.1421950402702549,0.11254860509488804,0.12140451330523014
-0.005,0.25,40,0.14163374411124047,0.14216342900221815,0.11014911096364026,0.112570801713189
-0.005,0.3,1,0.009785979179676106,0.014450955491473605,-0.0016119475556586923,1.9444019386073857e-5
-0.005,0.3,2,0.013362215906807005,0.014916033141699656,-0.002159836382695989,-0.003628047446808362
-0.005,0.3,3,0.014728988156081478,0.015337250402725731,-0.003802357045879357,-0.009781149117063138
-0.005,0.3,4,0.015341010237089283,0.01562635053417336,-0.0029279791053400616,0.0007957307527190494
-0.005,0.3,5,0.015524489782450504,0.01562632813084987,-0.0002776824049067208,0.008904643438812497
-0.005,0.3,6,0.015579508322042352,0.015626339357312828,-0.0009811304996678331,-0.0018127599892611567
-0.005,0.3,7,0.01559601089278303,0.015626349274227895,-0.0008042557437489253,-9.122812402837229e-5
-0.005,0.3,8,0.015601000016045082,0.01562640835025975,0.0001255306201194985,0.003686639722311078
-0.005,0.3,9,0.015602610015161078,0.01562657153654042,-0.0017639264112091874,-0.00762689110394796
-0.005,0.3,10,0.015603455877911598,0.015627090639053435,-0.00034929899827838146,0.006066943704524169
-0.005,0.3,11,0.015604982598496001,0.01562891046735502,0.000779977788634285,0.005894351184784294
-0.005,0.3,12,0.01560970845301828,0.015635011439336693,0.003974346345024528,0.014782916764164999
-0.005,0.3,13,0.015625570240436572,0.015655659396388893,0.007972203469334235,0.021433118692904915
-0.005,0.3,14,0.015679086930627677,0.015725359876349355,0.01024571488857211,0.01942619768696443
-0.005,0.3,15,0.015859856554306537,0.015960821746580343,0.011421334661787616,0.018201524821749165
-0.005,0.3,16,0.016470439527045303,0.016756134711168113,0.015365272857791898,0.027172973005234913
-0.005,0.3,17,0.01766226557786342,0.01819808871535528,0.019757643642576157,0.0363866628900798
-0.005,0.3,18,0.02055370236080326,0.021820414088431554,0.02607724319907534,0.046058111709083326
-0.005,0.3,19,0.022953577202998038,0.02401168375996289,0.032067985928988324,0.054448325080729255
-0.005,0.3,20,0.02569509912271928,0.026901985685596,0.03175296343224757,0.04047125673083545
-0.005,0.3,21,0.028534629570518895,0.029785966529285002,0.036493846558845626,0.04982503812886209
-0.005,0.3,22,0.031997093197167245,0.03351838793206555,0.0397829161469858,0.05783672526985862
-0.005,0.3,23,0.03519025735213864,0.03659889663451612,0.0451193176028545,0.06457259233733582
-0.005,0.3,24,0.04083743160934297,0.043302674233664525,0.05000662439262597,0.07386739767118075
-0.005,0.3,25,0.04790493136162531,0.05098501277833528,0.055842910580694044,0.07009395755647525
-0.005,0.3,26,0.05314876964956971,0.05545184081908945,0.05955152251330182,0.07558314835568365
-0.005,0.3,27,0.05550902340312874,0.056578329831201576,0.06614221137394524,0.09538653648673306
-0.005,0.3,28,0.05905028221680216,0.060628820963348116,0.07429561491603079,0.10345099524745932
-0.005,0.3,29,0.06121144739109284,0.06220040606533431,0.07982548432653046,0.11143998274544732
-0.005,0.3,30,0.06582200121608454,0.06786472927080342,0.08464408120857476,0.11380758474033985
-0.005,0.3,31,0.07075947794418512,0.07294664470868491,0.09078194817203601,0.12879528083148384
-0.005,0.3,32,0.078174759683216,0.0814303627603475,0.0944329910629158,0.14122117151789698
-0.005,0.3,33,0.08769777937086955,0.09186510947862997,0.09180052188868006,0.11942863973694418
-0.005,0.3,34,0.09994114889558499,0.10528522132314694,0.09189866918971236,0.11321593942942954
-0.005,0.3,35,0.11339669118416577,0.11927231219144635,0.10552810409479317,0.13880171493478954
-0.005,0.3,36,0.12291255221255666,0.12710832321437332,0.10798594106595454,0.13437442140874725
-0.005,0.3,37,0.12889592780154863,0.13158320523848385,0.11539988395654724,0.1405925978134692
-0.005,0.3,38,0.13518707564593022,0.13801198443683213,0.11369588530053712,0.11479428201059284
-0.005,0.3,39,0.1399741346603223,0.14215881059953062,0.11254860509488804,0.12140451330523014
-0.005,0.3,40,0.14138437568754067,0.14212313843317417,0.11014911096364026,0.112570801713189
-0.005,0.35,1,0.0092858453773871,0.014712416943208377,-0.0016119475556586923,1.9444019386073857e-5
-0.005,0.35,2,0.013105806380844113,0.015178337662147691,-0.002159836382695989,-0.003628047446808362
-0.005,0.35,3,0.014709022936933176,0.015589632476569281,-0.003802357045879357,-0.009781149117063138
-0.005,0.35,4,0.015446970246752545,0.015862385411579846,-0.0029279791053400616,0.0007957307527190494
-0.005,0.35,5,0.01570510429437036,0.01586240446421132,-0.0002776824049067208,0.008904643438812497
-0.005,0.35,6,0.0157954088025493,0.015862424549899546,-0.0009811304996678331,-0.0018127599892611567
-0.005,0.35,7,0.015827033744824647,0.015862482595965233,-0.0008042557437489253,-9.122812402837229e-5
-0.005,0.35,8,0.01583821871629045,0.015862671954944736,0.0001255306201194985,0.003686639722311078
-0.005,0.35,9,0.01584246833682996,0.01586319115323093,-0.0017639264112091874,-0.00762689110394796
-0.005,0.35,10,0.01584494364423844,0.015864713389394304,-0.00034929899827838146,0.006066943704524169
-0.005,0.35,11,0.01584865717921168,0.015869097155061403,0.000779977788634285,0.005894351184784294
